"artist","title","sales_price","sales_price_log","estimate_range","created","auction_location","surface","artist_seal","inscribed","signed","dated","titled","stamped","auction_year","auction_month","auction_weekday","canvas","oil","acrylic","board","paper","lacquer","masonite","panel","ink","wood"
"San Win","ANANDA PAGODA",48040,10.7797892761939,14100,"1966","0",2000,"0","0","1","1","0","0",2019,10,"Sunday",0,1,0,0,0,0,1,0,0,0
"Ngwe Gaing","BURMESE FRUITS",35230,10.4696532713353,10250,NA,"0",5960.5,"0","0","1","0","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Pan Gyi Soe Moe","GOING HOME",4803,8.47699600166482,2567,"1997","0",13158,"0","0","1","1","0","0",2019,10,"Sunday",1,0,1,0,0,0,0,0,0,0
"Zaw Win Pe","UP COUNTRY VILLAGE",3843,8.25400859056484,2558,"2003","0",4941,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Wee Shoo Leong","PROSPERITY",8010,8.9884460400624,2570,"1996","0",4915.2,"0","0","1","1","0","0",2019,10,"Sunday",1,0,1,0,0,0,0,0,0,0
"Aw Tee Hong","UNTITLED (SINGAPORE RIVER SCENE)",144110,11.8783321758324,14100,NA,"0",40694.5,"0","0","1","0","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Tay Bak Koi","VILLAGE BUFFALOES RESTING",22420,10.0177086966262,6410,NA,"0",10179,"0","0","1","0","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Liu Kang","LANDSCAPE",51240,10.8442757560107,30750,"1935","0",2452.5,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,1,0,0,1,0,0,0
"Fernando Cueto Amorsolo","MOUNTAIN SCENE",60850,11.0161670984157,12810,"1939","0",1938,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,1,0,0,0,0,0,0
"Fernando Cueto Amorsolo","LAVADORA",72060,11.1852543843021,12810,"1939","0",1715.5,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,1,0,0,0,0,0,0
"Hernando Ruiz Ocampo","ABSTRACT",80060,11.2905316325466,6400,"1953","0",2000,"0","0","1","1","0","0",2019,10,"Sunday",0,1,0,1,0,0,0,0,0,0
"Hernando Ruiz Ocampo","UNTITLED",48040,10.7797892761939,21780,"1955","0",3959,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Romulo Olazo","PERMUTATION SERIES II NO. 115, B-XVII",76860,11.2497408641188,10250,NA,"0",32558.75,"0","0","0","0","0","0",2019,10,"Sunday",1,0,1,0,0,0,0,0,0,0
"Nena Saguil","UNTITLED",35230,10.4696532713353,3840,NA,"0",10062,"0","1","1","0","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Hernando Ruiz Ocampo","MADONNA AND CHILD",80060,11.2905316325466,7690,"1952","0",1610,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kiukok Ang","DOG SERIES",16010,9.68096880599076,6410,"1982","0",1082.75,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Romeo Villalva Tabuena","STILL LIFE WITH MANDOLINE",11210,9.32456151606621,2567,"1962","0",4898,"0","0","1","1","0","0",2019,10,"Sunday",0,1,0,0,0,0,1,0,0,0
"Kiukok Ang","WATERMELON",20820,9.94366934216896,6410,"1974","0",2775.5,"0","0","1","1","0","0",2019,10,"Sunday",0,0,1,0,1,0,0,0,0,0
"Choh Tan","BY THE RIVER",8010,8.9884460400624,2570,"1999","0",3445,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Soo Pieng Cheong","SUNFLOWERS",80060,11.2905316325466,25620,"1957","0",2623,"0","0","1","1","0","0",2019,10,"Sunday",0,1,0,1,0,0,0,0,0,1
"Tay Bak Koi","BUFFALOES",38430,10.5565936835589,10250,NA,"0",12014.25,"0","0","1","0","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Soo Pieng Cheong","SARAWAK LIFE",80060,11.2905316325466,29460,NA,"0",7989.75,"0","0","1","0","0","0",2019,10,"Sunday",0,1,0,0,0,0,0,0,0,0
"Antonio Maria Blanco","UNTITLED",72060,11.1852543843021,25620,NA,"0",2626,"0","1","1","0","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Isaac Lazarus Israels","JAVANESE PRINCE",72060,11.1852543843021,29460,NA,"0",4280,"0","0","1","0","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Willem Gerard Hofker","DANSERES (DANCER)",7210,8.88322423027899,2570,"1957","0",1271,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Antonio Maria Blanco","DJOGED BUMBUNG (A REHEARSAL)",48040,10.7797892761939,20500,NA,"0",4636,"0","1","1","0","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Theo Meier","LAIAD AND KANKEO PICKING MANGOES",51240,10.8442757560107,12810,"1980","0",7500,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Isaac Lazarus Israels","GIRLS ON A BRIDGE IN BATAVIA, DUTCH EAST INDIES",72060,11.1852543843021,29460,"c. 1922","0",5120,"0","0","0","0","0","1",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Arie Smit","THE HOLY TREE (A SKY OF SUNSET RED)",104080,11.5529151131864,42270,"2002","0",7455,"0","0","1","1","0","0",2019,10,"Sunday",1,0,1,0,0,0,0,0,0,0
"Hans Snel","MARKET SCENE, BALI",44840,10.7108558771861,14100,"1977","0",10710,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Arie Smit","ROW OF TREES AND GATES",16010,9.68096880599076,12810,"1987","0",2184,"0","0","1","1","0","0",2019,10,"Sunday",1,0,1,0,0,0,0,0,0,0
"Popo Iskandar","ALAM BENDA",6410,8.76561454991472,2570,"1959","0",1842.5,"0","0","1","1","0","0",2019,10,"Sunday",0,1,0,1,0,0,0,0,0,0
"Fajar Siddik","GARUDA",19220,9.86370668252428,2560,"1978","0",11533.5,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Mochtar Apin","DI BAWAH SINAR BULAN PURNAMA (UNDER THE RAYS OF THE FULL MOON)",38430,10.5565936835589,14100,"1964","0",9142.5,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Anton Huang","TWO BALINESE DANCERS",14410,9.57567768899357,8970,"1976","0",7840,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Mochtar Apin","TERLENA (REPOSE)",9610,9.17055950196434,2560,"1990","0",2332,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kusama Affandi","FISHING BOATS",96080,11.4729364567539,25620,"1969","0",10705.5,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Shrihadi Soedarsono","ABSTRACT LANDSCAPE",72060,11.1852543843021,29460,"1974","0",8400,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kusama Affandi","BALINESE CEREMONY",128100,11.7605664878848,89670,"1966","0",12707,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Haji Widayat","HUTAN LINDUNG (PROTECTED FOREST)",56040,10.9338210004509,25620,"1965","0",17850,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Abdul Djalil Pirous","BALINESE TEMPLE",22420,10.0177086966262,10250,"1960","0",6127.5,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Kusama Affandi","BOATS",96080,11.4729364567539,38430,"1984","0",17272.5,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Haji Widayat","PASAR KECIL DI BAWAH POHON FLAMBOYAN (MARKET UNDER FLAMBOYANT)",20820,9.94366934216896,14100,"1991","0",7000,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Shrihadi Soedarsono","BEDOYO KETAWANG; THE HARMONY OF BEAUTY",76860,11.2497408641188,16660,"2004","0",13500,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Hendra Gunawan","COOKING SNAILS",256200,12.4537136684448,128100,"1971","0",13216.5,"0","0","1","1","0","0",2019,10,"Sunday",1,1,0,0,0,0,0,0,0,0
"Manfong Lee","DUTCH GIRL ON THE ICE",224180,12.3202045795751,25620,NA,"0",3145,"0","0","1","0","0","0",2019,10,"Sunday",0,1,0,0,0,0,1,0,0,0
"KAWS","UNTITLED (KIMPSONS 6) PACKAGE PAINTING SERIES",416330,12.9392334940024,25620,"2001","0",1681,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Ayako Rokkaku","UNTITLED",104080,11.5529151131864,24340,"2007","0",14000,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Shara Hughes","CHILLAX",184140,12.1234516168418,12810,"2011","0",17456.25,"0","0","1","0","1","0",2019,10,"Monday",1,1,1,0,0,0,0,0,0,0
"Eddie Martinez","BEGINNER MIND 6",152120,11.9324249620422,12810,"2013","0",11141.66,"0","0","1","0","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Tomoo Gokita","BLOODTHIRSTY CONE-NOSE",112090,11.6270573990151,25620,"2007","0",2488.7,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Banksy","KEEP IT REAL",400310,12.8999945259327,25620,"2002","0",1645,"0","0","0","0","0","0",2019,10,"Monday",0,0,0,1,0,0,0,0,0,0
"Banksy","SEX, IF YOU WANT IT BADLY",80060,11.2905316325466,25620,"2005","0",3414.39,"0","0","0","0","0","0",2019,10,"Monday",0,0,0,1,0,0,0,0,0,0
"Banksy","HEAVY WEAPONRY (SILVER EDITION)",160130,11.9837412643165,25620,"2004","0",1220,"0","0","1","1","0","0",2019,10,"Monday",1,0,0,0,0,0,0,0,0,0
"Rammellzee","IKONOKLAST PENZERISM LETTER ""V""",57650,10.9621455256972,5120,"1990","0",1935.48,"0","0","1","0","1","0",2019,10,"Monday",0,0,1,1,1,0,0,0,0,0
"Iwamoto Masakatsu","COSPLAY IN THE STREETS",448350,13.0133294563802,128100,"2008","0",21728,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Fanzhi Zeng","CLASS ONE SERIES",272210,12.5143291062176,128100,"1996","0",1824,"0","0","1","0","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Enli Zhang","FRUIT DISH",51240,10.8442757560107,25620,"2009","0",10795.75,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Guangyi Wang","FAMOUS PAINTINGS COVERED WITH INDUSTRIAL OIL PAINTINGS NO. 11",288230,12.571514051509,128100,"1989","0",18000,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Wei Liu","SWIMMING NO. 2",400310,12.8999945259327,128100,"1996","0",10100.21,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Xun Sun","THE TIME VIVARIUM - 04",44840,10.7108558771861,12810,"2014","0",37500,"0","0","1","1","0","0",2019,10,"Monday",0,0,1,0,1,0,0,1,0,0
"Yayoi Kusama","UNTITLED",120090,11.6959967406547,38430,"2007","0",1230,"0","0","1","1","0","0",2019,10,"Monday",0,0,1,0,1,0,0,0,0,0
"Yayoi Kusama","THROUGH THE SEA OF CLOUDS",56040,10.9338210004509,3850,"1978","0",663.39,"0","0","1","1","0","0",2019,10,"Monday",0,0,0,1,1,0,0,0,0,0
"Sam Lewis Francis","UNTITLED",11210,9.32456151606621,2560,"c. 1973","0",908.95,"0","0","0","0","0","1",2019,10,"Monday",0,0,1,0,1,0,0,0,0,0
"Masaru Shichinohe","SNOW WHITE",16010,9.68096880599076,12810,"2011","0",1280,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Ayako Rokkaku","UNTITLED",70460,11.1628004518952,8970,"2008","0",2480.04,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Ayako Rokkaku","UNTITLED",144110,11.8783321758324,16660,"2008","0",10000,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Yoshitomo Nara","NIGHT CAT",744900,13.5210052601644,256200,"1999","0",3000,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Yoshitomo Nara","O.T",288230,12.571514051509,128100,"1994","0",5616,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Liu Ye","MONDRIAN AND ANGEL",668040,13.4121033309656,128100,"1996","0",576,"0","0","1","0","0","0",2019,10,"Monday",1,1,1,0,0,0,0,0,0,0
"Yayoi Kusama","PUMPKIN",304240,12.6255721426021,25620,"1991","0",252,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","INFINITY NETS TWXA MIDAFTERNOON NETS",80060,11.2905316325466,25620,"2003","0",768,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Yuanwei Liang","50 SCENES OF LIFE (4 WORKS)",16010,9.68096880599076,12810,"2005","0",NA,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Lee Kit","POND'S - PORE WHITE",27220,10.2117072762055,12810,"2011","0",14882.4,"0","0","0","0","0","0",2019,10,"Monday",0,0,1,1,0,0,0,0,1,0
"Chiyu Uemae","UNTITLED",88070,11.3858872317995,25620,"1967","0",2507,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Takeo Yamaguchi","WA - UNITY",112090,11.6270573990151,25620,"1972","0",8281,"0","0","1","0","1","0",2019,10,"Monday",0,1,0,0,0,0,0,1,0,0
"Atsuko Tanaka","99K",352280,12.7721815929194,128100,"1999","0",16307.2,"0","0","1","0","1","0",2019,10,"Monday",1,0,0,0,0,0,0,0,0,0
"Sadamasa Motonaga","SEN GREEN",192150,12.166031595993,128100,"1971","0",20945.25,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,1,0,0
"Toshimitsu Imai","SOLEIL - SUN",19220,9.86370668252428,12810,"1963","0",6716,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Sadamasa Motonaga","RED WHITE BLACK",12810,9.45798139489078,5120,"1979","0",1312,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Takeo Yamaguchi","TEN - DOT",43230,10.6742899776617,12810,"1982","0",926.16,"0","0","1","0","1","0",2019,10,"Monday",0,1,0,1,0,0,0,0,0,0
"Shiryu Morita","DO CHU SEI - QUIETNESS IN MOTION",104080,11.5529151131864,25620,"c. 1976","0",25032,"0","0","1","0","1","0",2019,10,"Monday",0,0,0,0,1,1,0,1,0,0
"Sam Lewis Francis","UNTITLED",88070,11.3858872317995,25620,"1973","0",4228,"0","0","1","1","0","0",2019,10,"Monday",0,0,1,0,1,0,0,0,0,0
"Sam Lewis Francis","UNTITLED",480380,13.082332736348,128100,"1989","0",75938.4,"0","0","0","0","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Sam Lewis Francis","UNTITLED",240190,12.389185555788,128100,"1990","0",18659.94,"0","0","0","0","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Elizabeth Peyton","HAIRCUT (BEN & SPENCER)",352280,12.7721815929194,102480,"2002","0",720.72,"0","0","1","0","1","0",2019,10,"Monday",0,1,0,1,0,0,0,0,0,0
"Genieve Figgis","FRIENDS",176140,12.0790344123594,5130,"2018","0",11968.02,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Fernando Botero","WOMAN AND FLOWER",698790,13.4571055468935,128100,"2008","0",24624,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Xiaomin Feng","COMPOSITION 20-01-15",192150,12.166031595993,25620,"2015","0",25467,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Shaobin Yang","NO. 18",24020,10.086642095634,12810,"2000","0",47435,"0","0","1","0","1","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Xiaodong Liu","A FIELD",320250,12.676857219759,128100,"1999","0",40000,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Zhaoyang Yin","KING",32030,10.3744282426032,25620,"2005","0",19500,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Qi Qin","SWAN",14410,9.57567768899357,6410,"2011","0",8084.16,"0","0","0","0","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Shan Li","LIFE SERIES: BIOLOGY 4",14410,9.57567768899357,6410,"1995","0",6843.75,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Liu Ye","BLUND NOS 1, 2, 3 (3 WORKS)",560440,13.2364774684852,256200,"2008","0",NA,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","PUMPKIN",288230,12.571514051509,51240,"1990","0",358.66,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","SPIRITUAL THRONE OF CLOUDS",176140,12.0790344123594,128100,"1988","0",2411.5,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","PUMPKIN",1559620,14.2599527598093,256200,"1991","0",4440.8,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Josh Smith","UNTITLED",128100,11.7605664878848,51240,"2013","0",11163,"0","0","1","1","0","0",2019,10,"Monday",0,1,0,0,0,0,0,1,0,0
"KAWS","KIMPSONS",192150,12.166031595993,38430,"2005","0",912.04,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","KIMPSONS",144110,11.8783321758324,38430,"2005","0",912.04,"0","0","1","0","1","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","UNTITLED",591180,13.2898758185446,128100,"2013","0",22650.25,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","RULED OUT",400310,12.8999945259327,128100,"2009","0",37717.68,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","UNTITLED",480380,13.082332736348,128100,"2013","0",10201,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","AFTER LIMBO",384300,12.8591787765529,128100,"2011","0",10201,"0","0","1","1","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Connor Brothers","I CAN RESIST EVERYTHING EXCEPT TEMPTATION",44840,10.7108558771861,6400,"2019","0",19800,"0","0","0","0","0","0",2019,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Zhenyu Ren","MAO NO. 2",24020,10.086642095634,2570,"2007","0",22500,"0","0","1","1","0","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Bo Zhao","PARTY IN THE WILD NO.1",9610,9.17055950196434,2560,"2015","0",15045,"0","0","1","0","1","0",2019,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Yayoi Kusama","THE FOOTPRINTS OF YOUTH",64050,11.0674193073249,12810,"1978","0",650.4,"0","0","1","1","0","0",2018,11,"Saturday",0,0,0,1,1,0,0,0,0,0
"Sam Lewis Francis","UNTITLED",48040,10.7797892761939,10250,"1976","0",4271.2,"0","0","0","0","0","0",2018,11,"Saturday",0,0,1,0,1,0,0,0,0,0
"Sam Lewis Francis","SPECK",144110,11.8783321758324,38430,"1964","0",4316.8,"0","0","0","0","0","0",2018,11,"Saturday",0,0,1,0,1,0,0,0,0,0
"Sam Lewis Francis","UNTITLED",99280,11.5056994198785,10240,"1990","0",4756,"0","0","1","1","0","0",2018,11,"Saturday",0,0,1,0,1,0,0,0,0,0
"Wou-Ki Zao","7.11.66",753230,13.5321259050304,256200,"1966","0",3025,"0","0","1","1","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Hisao Domoto","PAINTING 1960-14",80060,11.2905316325466,12810,"1960-14","0",9394.35,"0","0","1","1","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Richard Lin","NORTH",144110,11.8783321758324,12810,"1973","0",3782.25,"0","0","1","0","1","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"ChongHyun Ha","CONJUNCTION 77-12",264210,12.4844995204676,64050,"1977","0",19228.01,"0","0","1","0","1","0",2018,11,"Saturday",0,1,0,0,0,0,0,0,0,0
"ChongHyun Ha","CONJUNCTION 74-24",352280,12.7721815929194,64050,"1974","0",20000,"0","0","1","0","1","0",2018,11,"Saturday",0,1,0,0,0,0,0,0,0,0
"Kokuta Suda","UNTITLED",5120,8.54090971803355,2567,"1961","0",3504.25,"0","0","1","0","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Franz Josef Kline","UNTITLED",216170,12.2838204141521,64050,"1958","0",691.36,"0","0","0","0","0","0",2018,11,"Saturday",0,1,0,0,1,0,0,0,0,0
"Chiyu Uemae","UNTITLED",112090,11.6270573990151,128100,"1964-66","0",14825.08,"0","0","1","1","0","0",2018,11,"Saturday",0,1,0,1,0,0,0,0,0,0
"Yu Youhan","PINK COMPOSITION",1137530,13.9443698030858,512400,"1987-88","0",19840,"0","0","1","0","1","0",2018,11,"Saturday",1,0,1,0,0,0,0,0,0,0
"Takeo Yamaguchi","SHU",17610,9.77622220149025,12810,"1981","0",946.56,"0","0","1","0","1","0",2018,11,"Saturday",0,1,0,1,0,0,0,0,0,0
"Takeo Yamaguchi","RYU",20820,9.94366934216896,12810,"1974","0",548.25,"0","0","1","0","1","0",2018,11,"Saturday",0,1,0,1,0,0,0,0,0,0
"SuFan Oh","GOD OF VALLEY",88070,11.3858872317995,25620,"1991","0",41087,"0","0","1","0","0","0",2018,11,"Saturday",1,0,1,0,0,0,0,0,0,0
"Walasse Ting","RAINING IN RAINBOW",192150,12.166031595993,89670,"1960","0",26437.5,"0","0","1","1","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Walasse Ting","UNTITLED",96080,11.4729364567539,25620,"1959","0",41642,"0","0","1","1","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Shiryu Morita","RYU WA RYU O SHIRU — DRAGON KNOWS DRAGON",256200,12.4537136684448,128100,"1964","0",24997.98,"0","0","1","0","1","0",2018,11,"Saturday",0,0,0,0,1,1,0,0,0,0
"Teh-Chun Chu","NO. 144",1552570,14.2554221803401,640500,"1963","0",14332.5,"0","0","1","1","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Jean-Paul Riopelle","UNTITLED",507280,13.1368183983739,217770,"c. 1960","0",10055.5,"0","0","1","1","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Kazuo Shiraga","UNTITLED",48040,10.7797892761939,25620,"c. 1970-80's","0",606.06,"0","0","1","0","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Kazuo Shiraga","GOSHOKU ZANMAI",51240,10.8442757560107,25620,"1976","0",817.4,"0","0","1","0","1","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Seo-Bo Park","ECRITURE NO. 71-74",906950,13.7178426007861,256200,"1974","0",50291.1,"0","0","1","0","1","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Wou-Ki Zao","1.5.69",599510,13.3038679338777,256200,"1969","0",3510,"0","0","1","0","1","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Wou-Ki Zao","10.1.68 (Estimate Upon Request)",8830190,15.9936870899024,NA,"1968","0",9594,"0","0","1","0","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Hisao Domoto","RADIANCE",20820,9.94366934216896,7690,"1959","0",3050,"0","0","1","1","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"AY T Joe Christine","THE CURIOUS HOLE",814720,13.6105997749111,256200,"2013","0",24750,"0","0","1","1","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Dayu Wu","UNTITLED",1014550,13.8299557223958,512400,"c. 1980's","0",2067,"0","0","0","0","0","0",2018,11,"Saturday",1,1,0,1,0,0,0,0,0,0
"Teh-Chun Chu","TRAVERSÉE DES ESPACES",224180,12.3202045795751,76860,"2004","0",6716,"0","0","1","1","0","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"YungNam Park","LANDSCAPE AGAINST BLUE SKY",131300,11.7852400602909,25620,"2010","0",40800,"0","0","1","0","1","0",2018,11,"Saturday",1,0,1,0,0,0,0,0,0,0
"Rafiee Ghani","THE OLD MAN HAS A GARDEN UNDER HIS BED",25620,10.1511285754507,2560,"2018","0",27816,"0","0","1","0","1","0",2018,11,"Saturday",1,1,0,0,0,0,0,0,0,0
"Dato Fatimah","PATTERN OF GREEN",10410,9.25052216160901,2570,"2018","0",12000,"0","0","0","0","0","0",2018,11,"Saturday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","PUMPKIN",208160,12.2460622937463,128100,"1991","0",252,"0","0","1","1","0","0",2018,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","BUTTERFLY",192150,12.166031595993,25620,"1996","0",252,"0","0","1","1","0","0",2018,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","HAT",240190,12.389185555788,102480,"1991","0",358.66,"0","0","1","1","0","0",2018,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","MOONRISE",22420,10.0177086966262,5120,"1991","0",652.8,"0","0","1","0","1","0",2018,10,"Monday",0,0,0,1,1,0,0,0,0,0
"Aya Takano","FURYU ODORI: CELEBRATION 2",35230,10.4696532713353,12810,"2012","0",10463.09,"0","0","1","1","0","0",2018,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Iwamoto Masakatsu","MURMURING STREAM",104080,11.5529151131864,25620,"2009","0",9371.01,"0","0","1","1","0","0",2018,10,"Monday",1,0,1,0,0,0,0,0,0,0
"Masaru Shichinohe","A MOMENT",83270,11.3298436192299,5120,"2008","0",1303.8,"0","0","1","1","0","0",2018,10,"Monday",0,0,1,1,0,0,0,0,0,0
"Chiyu Uemae","WORK",160130,11.9837412643165,128100,"1960","0",6643,"0","0","1","1","0","0",2018,10,"Monday",1,1,0,0,0,0,0,0,0,0
"Sam Lewis Francis","UNTITLED",80060,11.2905316325466,6400,"1973","0",1729.6,"0","1","0","0","0","0",2018,10,"Monday",0,0,1,0,1,0,0,0,0,0
"Sam Lewis Francis","UNTITLED",176140,12.0790344123594,38430,"1961","0",4426.12,"0","0","1","1","0","0",2018,10,"Monday",0,0,1,0,1,0,0,0,0,0
"Sam Lewis Francis","THE BOUND AND THE UNBOUND",538020,13.1956510131741,64050,"1984","0",NA,"0","0","1","0","0","0",2018,10,"Monday",0,0,1,0,0,0,0,1,0,1
"Sam Lewis Francis","UNTITLED",352280,12.7721815929194,64050,"1981","0",28327.95,"0","0","1","1","0","0",2018,10,"Monday",1,0,1,0,0,0,0,0,0,0
